category,attribute,question_type,question_text,purpose
情報環境,ポッドキャスト,DIRECT,普段のポッドキャストってどんな感じですか？,情報環境の把握
情報環境,ポッドキャスト,DIRECT,情報の取り方として、ポッドキャストはどのくらい使ってますか？,情報環境の把握
情報環境,ポッドキャスト,INDIRECT,最近よく触れてるメディアって何ですか？,情報環境の把握
情報環境,ポッドキャスト,INDIRECT,気になる話題を追うとき、最初にどこを見ます？,情報環境の把握
情報環境,ポッドキャスト,ASSUMPTION,ポッドキャストはかなり日常に入ってそうですね。,情報環境の把握
情報環境,ポッドキャスト,ASSUMPTION,情報の取り方にポッドキャストの癖がありそうです。,情報環境の把握
情報環境,ポッドキャスト,COMPARISON,人によって情報の取り方って違いますよね。ポッドキャストは多い方ですか？,情報環境の把握
情報環境,ポッドキャスト,COMPARISON,テキスト派と動画派っていますよね。ポッドキャストはどちら寄りですか？,情報環境の把握
情報環境,ポッドキャスト,PAST,昔と比べてポッドキャストの使い方って変わりました？,情報環境の把握
情報環境,ポッドキャスト,PAST,以前からポッドキャストはよく使ってました？,情報環境の把握
情報環境,ポッドキャスト,SITUATIONAL,大きなニュースが出たとき、ポッドキャストはどう使いますか？,情報環境の把握
情報環境,ポッドキャスト,SITUATIONAL,何か深く調べたいとき、ポッドキャストはどの順番で使いますか？,情報環境の把握
情報環境,ポッドキャスト,OBSERVATION,話題の拾い方にポッドキャストが出ていますね。,情報環境の把握
情報環境,ポッドキャスト,OBSERVATION,情報の感度が高くて、ポッドキャストもかなり使ってそうですね。,情報環境の把握
情報環境,ポッドキャスト,HYPOTHETICAL,もし一つだけ残すなら、ポッドキャストは残しますか？,情報環境の把握
情報環境,ポッドキャスト,HYPOTHETICAL,情報源を整理するとしたら、ポッドキャストは増やしますか減らしますか？,情報環境の把握
情報環境,思想的影響,DIRECT,普段の思想的影響ってどんな感じですか？,情報環境の把握
情報環境,思想的影響,DIRECT,情報の取り方として、思想的影響はどのくらい使ってますか？,情報環境の把握
情報環境,思想的影響,INDIRECT,最近よく触れてるメディアって何ですか？,情報環境の把握
情報環境,思想的影響,INDIRECT,気になる話題を追うとき、最初にどこを見ます？,情報環境の把握
情報環境,思想的影響,ASSUMPTION,思想的影響はかなり日常に入ってそうですね。,情報環境の把握
情報環境,思想的影響,ASSUMPTION,情報の取り方に思想的影響の癖がありそうです。,情報環境の把握
情報環境,思想的影響,COMPARISON,人によって情報の取り方って違いますよね。思想的影響は多い方ですか？,情報環境の把握
情報環境,思想的影響,COMPARISON,テキスト派と動画派っていますよね。思想的影響はどちら寄りですか？,情報環境の把握
情報環境,思想的影響,PAST,昔と比べて思想的影響の使い方って変わりました？,情報環境の把握
情報環境,思想的影響,PAST,以前から思想的影響はよく使ってました？,情報環境の把握
情報環境,思想的影響,SITUATIONAL,大きなニュースが出たとき、思想的影響はどう使いますか？,情報環境の把握
情報環境,思想的影響,SITUATIONAL,何か深く調べたいとき、思想的影響はどの順番で使いますか？,情報環境の把握
情報環境,思想的影響,OBSERVATION,話題の拾い方に思想的影響が出ていますね。,情報環境の把握
情報環境,思想的影響,OBSERVATION,情報の感度が高くて、思想的影響もかなり使ってそうですね。,情報環境の把握
情報環境,思想的影響,HYPOTHETICAL,もし一つだけ残すなら、思想的影響は残しますか？,情報環境の把握
情報環境,思想的影響,HYPOTHETICAL,情報源を整理するとしたら、思想的影響は増やしますか減らしますか？,情報環境の把握
能力,言語能力,DIRECT,自分では言語能力って強い方だと思います？,能力傾向の推定
能力,言語能力,DIRECT,周りから言語能力を褒められることあります？,能力傾向の推定
能力,言語能力,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,言語能力,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,言語能力,ASSUMPTION,話していて、言語能力はかなり高そうですね。,能力傾向の推定
能力,言語能力,ASSUMPTION,普段の動きに言語能力が自然に出てますね。,能力傾向の推定
能力,言語能力,COMPARISON,人によって得意不得意って違いますよね。言語能力は強い方ですか？,能力傾向の推定
能力,言語能力,COMPARISON,周りと比べると、言語能力は目立つ方だと思います？,能力傾向の推定
能力,言語能力,PAST,昔から言語能力は得意でした？,能力傾向の推定
能力,言語能力,PAST,学生時代にも言語能力で助かったことありました？,能力傾向の推定
能力,言語能力,SITUATIONAL,初めての課題に向き合うとき、言語能力はどう活きますか？,能力傾向の推定
能力,言語能力,SITUATIONAL,人から頼られる場面って、言語能力に関係することが多いですか？,能力傾向の推定
能力,言語能力,OBSERVATION,今の話し方からも言語能力が伝わりますね。,能力傾向の推定
能力,言語能力,OBSERVATION,やり取りしていて、言語能力が強い印象です。,能力傾向の推定
能力,言語能力,HYPOTHETICAL,もし仕事以外で活かすなら、言語能力をどこで使いたいですか？,能力傾向の推定
能力,言語能力,HYPOTHETICAL,今より言語能力を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
能力,数理能力,DIRECT,自分では数理能力って強い方だと思います？,能力傾向の推定
能力,数理能力,DIRECT,周りから数理能力を褒められることあります？,能力傾向の推定
能力,数理能力,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,数理能力,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,数理能力,ASSUMPTION,話していて、数理能力はかなり高そうですね。,能力傾向の推定
能力,数理能力,ASSUMPTION,普段の動きに数理能力が自然に出てますね。,能力傾向の推定
能力,数理能力,COMPARISON,人によって得意不得意って違いますよね。数理能力は強い方ですか？,能力傾向の推定
能力,数理能力,COMPARISON,周りと比べると、数理能力は目立つ方だと思います？,能力傾向の推定
能力,数理能力,PAST,昔から数理能力は得意でした？,能力傾向の推定
能力,数理能力,PAST,学生時代にも数理能力で助かったことありました？,能力傾向の推定
能力,数理能力,SITUATIONAL,初めての課題に向き合うとき、数理能力はどう活きますか？,能力傾向の推定
能力,数理能力,SITUATIONAL,人から頼られる場面って、数理能力に関係することが多いですか？,能力傾向の推定
能力,数理能力,OBSERVATION,今の話し方からも数理能力が伝わりますね。,能力傾向の推定
能力,数理能力,OBSERVATION,やり取りしていて、数理能力が強い印象です。,能力傾向の推定
能力,数理能力,HYPOTHETICAL,もし仕事以外で活かすなら、数理能力をどこで使いたいですか？,能力傾向の推定
能力,数理能力,HYPOTHETICAL,今より数理能力を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
能力,創造性,DIRECT,自分では創造性って強い方だと思います？,能力傾向の推定
能力,創造性,DIRECT,周りから創造性を褒められることあります？,能力傾向の推定
能力,創造性,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,創造性,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,創造性,ASSUMPTION,話していて、創造性はかなり高そうですね。,能力傾向の推定
能力,創造性,ASSUMPTION,普段の動きに創造性が自然に出てますね。,能力傾向の推定
能力,創造性,COMPARISON,人によって得意不得意って違いますよね。創造性は強い方ですか？,能力傾向の推定
能力,創造性,COMPARISON,周りと比べると、創造性は目立つ方だと思います？,能力傾向の推定
能力,創造性,PAST,昔から創造性は得意でした？,能力傾向の推定
能力,創造性,PAST,学生時代にも創造性で助かったことありました？,能力傾向の推定
能力,創造性,SITUATIONAL,初めての課題に向き合うとき、創造性はどう活きますか？,能力傾向の推定
能力,創造性,SITUATIONAL,人から頼られる場面って、創造性に関係することが多いですか？,能力傾向の推定
能力,創造性,OBSERVATION,今の話し方からも創造性が伝わりますね。,能力傾向の推定
能力,創造性,OBSERVATION,やり取りしていて、創造性が強い印象です。,能力傾向の推定
能力,創造性,HYPOTHETICAL,もし仕事以外で活かすなら、創造性をどこで使いたいですか？,能力傾向の推定
能力,創造性,HYPOTHETICAL,今より創造性を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
能力,技術能力,DIRECT,自分では技術能力って強い方だと思います？,能力傾向の推定
能力,技術能力,DIRECT,周りから技術能力を褒められることあります？,能力傾向の推定
能力,技術能力,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,技術能力,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,技術能力,ASSUMPTION,話していて、技術能力はかなり高そうですね。,能力傾向の推定
能力,技術能力,ASSUMPTION,普段の動きに技術能力が自然に出てますね。,能力傾向の推定
能力,技術能力,COMPARISON,人によって得意不得意って違いますよね。技術能力は強い方ですか？,能力傾向の推定
能力,技術能力,COMPARISON,周りと比べると、技術能力は目立つ方だと思います？,能力傾向の推定
能力,技術能力,PAST,昔から技術能力は得意でした？,能力傾向の推定
能力,技術能力,PAST,学生時代にも技術能力で助かったことありました？,能力傾向の推定
能力,技術能力,SITUATIONAL,初めての課題に向き合うとき、技術能力はどう活きますか？,能力傾向の推定
能力,技術能力,SITUATIONAL,人から頼られる場面って、技術能力に関係することが多いですか？,能力傾向の推定
能力,技術能力,OBSERVATION,今の話し方からも技術能力が伝わりますね。,能力傾向の推定
能力,技術能力,OBSERVATION,やり取りしていて、技術能力が強い印象です。,能力傾向の推定
能力,技術能力,HYPOTHETICAL,もし仕事以外で活かすなら、技術能力をどこで使いたいですか？,能力傾向の推定
能力,技術能力,HYPOTHETICAL,今より技術能力を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
能力,身体能力,DIRECT,自分では身体能力って強い方だと思います？,能力傾向の推定
能力,身体能力,DIRECT,周りから身体能力を褒められることあります？,能力傾向の推定
能力,身体能力,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,身体能力,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,身体能力,ASSUMPTION,話していて、身体能力はかなり高そうですね。,能力傾向の推定
能力,身体能力,ASSUMPTION,普段の動きに身体能力が自然に出てますね。,能力傾向の推定
能力,身体能力,COMPARISON,人によって得意不得意って違いますよね。身体能力は強い方ですか？,能力傾向の推定
能力,身体能力,COMPARISON,周りと比べると、身体能力は目立つ方だと思います？,能力傾向の推定
能力,身体能力,PAST,昔から身体能力は得意でした？,能力傾向の推定
能力,身体能力,PAST,学生時代にも身体能力で助かったことありました？,能力傾向の推定
能力,身体能力,SITUATIONAL,初めての課題に向き合うとき、身体能力はどう活きますか？,能力傾向の推定
能力,身体能力,SITUATIONAL,人から頼られる場面って、身体能力に関係することが多いですか？,能力傾向の推定
能力,身体能力,OBSERVATION,今の話し方からも身体能力が伝わりますね。,能力傾向の推定
能力,身体能力,OBSERVATION,やり取りしていて、身体能力が強い印象です。,能力傾向の推定
能力,身体能力,HYPOTHETICAL,もし仕事以外で活かすなら、身体能力をどこで使いたいですか？,能力傾向の推定
能力,身体能力,HYPOTHETICAL,今より身体能力を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
能力,コミュニケーション能力,DIRECT,自分ではコミュニケーション能力って強い方だと思います？,能力傾向の推定
能力,コミュニケーション能力,DIRECT,周りからコミュニケーション能力を褒められることあります？,能力傾向の推定
能力,コミュニケーション能力,INDIRECT,何をしているときに一番やりやすさを感じますか？,能力傾向の推定
能力,コミュニケーション能力,INDIRECT,得意だなと思えることって、どんな場面で出ます？,能力傾向の推定
能力,コミュニケーション能力,ASSUMPTION,話していて、コミュニケーション能力はかなり高そうですね。,能力傾向の推定
能力,コミュニケーション能力,ASSUMPTION,普段の動きにコミュニケーション能力が自然に出てますね。,能力傾向の推定
能力,コミュニケーション能力,COMPARISON,人によって得意不得意って違いますよね。コミュニケーション能力は強い方ですか？,能力傾向の推定
能力,コミュニケーション能力,COMPARISON,周りと比べると、コミュニケーション能力は目立つ方だと思います？,能力傾向の推定
能力,コミュニケーション能力,PAST,昔からコミュニケーション能力は得意でした？,能力傾向の推定
能力,コミュニケーション能力,PAST,学生時代にもコミュニケーション能力で助かったことありました？,能力傾向の推定
能力,コミュニケーション能力,SITUATIONAL,初めての課題に向き合うとき、コミュニケーション能力はどう活きますか？,能力傾向の推定
能力,コミュニケーション能力,SITUATIONAL,人から頼られる場面って、コミュニケーション能力に関係することが多いですか？,能力傾向の推定
能力,コミュニケーション能力,OBSERVATION,今の話し方からもコミュニケーション能力が伝わりますね。,能力傾向の推定
能力,コミュニケーション能力,OBSERVATION,やり取りしていて、コミュニケーション能力が強い印象です。,能力傾向の推定
能力,コミュニケーション能力,HYPOTHETICAL,もし仕事以外で活かすなら、コミュニケーション能力をどこで使いたいですか？,能力傾向の推定
能力,コミュニケーション能力,HYPOTHETICAL,今よりコミュニケーション能力を伸ばせるなら、どの方向がいいですか？,能力傾向の推定
弱点,コンプレックス,DIRECT,差し支えなければ、コンプレックスってありますか？,弱点・脆弱性の推定
弱点,コンプレックス,DIRECT,自分でこれは弱いなと思うコンプレックスはあります？,弱点・脆弱性の推定
弱点,コンプレックス,INDIRECT,無理が続くと、どんなところに出やすいですか？,弱点・脆弱性の推定
弱点,コンプレックス,INDIRECT,苦手だなと思う場面って、どんな時ですか？,弱点・脆弱性の推定
弱点,コンプレックス,ASSUMPTION,誰でもコンプレックスって少しありますよね。,弱点・脆弱性の推定
弱点,コンプレックス,ASSUMPTION,普段は見えなくても、コンプレックスは持ってそうですね。,弱点・脆弱性の推定
弱点,コンプレックス,COMPARISON,人によって抱えやすいものって違いますよね。コンプレックスはありますか？,弱点・脆弱性の推定
弱点,コンプレックス,COMPARISON,まわりより気になりやすいコンプレックスってあります？,弱点・脆弱性の推定
弱点,コンプレックス,PAST,これまでにコンプレックスを強く感じた時期ってありました？,弱点・脆弱性の推定
弱点,コンプレックス,PAST,昔からコンプレックスは同じ感じでした？,弱点・脆弱性の推定
弱点,コンプレックス,SITUATIONAL,追い込まれたとき、コンプレックスは出やすいですか？,弱点・脆弱性の推定
弱点,コンプレックス,SITUATIONAL,苦手な場面に入ると、コンプレックスはどう出ますか？,弱点・脆弱性の推定
弱点,コンプレックス,OBSERVATION,無理は抱え込みすぎないタイプに見えますが、コンプレックスはありますか？,弱点・脆弱性の推定
弱点,コンプレックス,OBSERVATION,普段しっかりしていても、コンプレックスは誰でもありますよね。,弱点・脆弱性の推定
弱点,コンプレックス,HYPOTHETICAL,もし一つだけ手放せるなら、コンプレックスのどの部分を軽くしたいですか？,弱点・脆弱性の推定
弱点,コンプレックス,HYPOTHETICAL,理想の自分に近づくとしたら、コンプレックスはどう変えたいですか？,弱点・脆弱性の推定
弱点,不安,DIRECT,差し支えなければ、不安ってありますか？,弱点・脆弱性の推定
弱点,不安,DIRECT,自分でこれは弱いなと思う不安はあります？,弱点・脆弱性の推定
弱点,不安,INDIRECT,無理が続くと、どんなところに出やすいですか？,弱点・脆弱性の推定
弱点,不安,INDIRECT,苦手だなと思う場面って、どんな時ですか？,弱点・脆弱性の推定
弱点,不安,ASSUMPTION,誰でも不安って少しありますよね。,弱点・脆弱性の推定
弱点,不安,ASSUMPTION,普段は見えなくても、不安は持ってそうですね。,弱点・脆弱性の推定
弱点,不安,COMPARISON,人によって抱えやすいものって違いますよね。不安はありますか？,弱点・脆弱性の推定
弱点,不安,COMPARISON,まわりより気になりやすい不安ってあります？,弱点・脆弱性の推定
弱点,不安,PAST,これまでに不安を強く感じた時期ってありました？,弱点・脆弱性の推定
弱点,不安,PAST,昔から不安は同じ感じでした？,弱点・脆弱性の推定
弱点,不安,SITUATIONAL,追い込まれたとき、不安は出やすいですか？,弱点・脆弱性の推定
弱点,不安,SITUATIONAL,苦手な場面に入ると、不安はどう出ますか？,弱点・脆弱性の推定
弱点,不安,OBSERVATION,無理は抱え込みすぎないタイプに見えますが、不安はありますか？,弱点・脆弱性の推定
弱点,不安,OBSERVATION,普段しっかりしていても、不安は誰でもありますよね。,弱点・脆弱性の推定
弱点,不安,HYPOTHETICAL,もし一つだけ手放せるなら、不安のどの部分を軽くしたいですか？,弱点・脆弱性の推定
弱点,不安,HYPOTHETICAL,理想の自分に近づくとしたら、不安はどう変えたいですか？,弱点・脆弱性の推定
弱点,恐怖,DIRECT,差し支えなければ、恐怖ってありますか？,弱点・脆弱性の推定
弱点,恐怖,DIRECT,自分でこれは弱いなと思う恐怖はあります？,弱点・脆弱性の推定
弱点,恐怖,INDIRECT,無理が続くと、どんなところに出やすいですか？,弱点・脆弱性の推定
弱点,恐怖,INDIRECT,苦手だなと思う場面って、どんな時ですか？,弱点・脆弱性の推定
弱点,恐怖,ASSUMPTION,誰でも恐怖って少しありますよね。,弱点・脆弱性の推定
弱点,恐怖,ASSUMPTION,普段は見えなくても、恐怖は持ってそうですね。,弱点・脆弱性の推定
弱点,恐怖,COMPARISON,人によって抱えやすいものって違いますよね。恐怖はありますか？,弱点・脆弱性の推定
弱点,恐怖,COMPARISON,まわりより気になりやすい恐怖ってあります？,弱点・脆弱性の推定
弱点,恐怖,PAST,これまでに恐怖を強く感じた時期ってありました？,弱点・脆弱性の推定
弱点,恐怖,PAST,昔から恐怖は同じ感じでした？,弱点・脆弱性の推定
弱点,恐怖,SITUATIONAL,追い込まれたとき、恐怖は出やすいですか？,弱点・脆弱性の推定
弱点,恐怖,SITUATIONAL,苦手な場面に入ると、恐怖はどう出ますか？,弱点・脆弱性の推定
弱点,恐怖,OBSERVATION,無理は抱え込みすぎないタイプに見えますが、恐怖はありますか？,弱点・脆弱性の推定
弱点,恐怖,OBSERVATION,普段しっかりしていても、恐怖は誰でもありますよね。,弱点・脆弱性の推定
弱点,恐怖,HYPOTHETICAL,もし一つだけ手放せるなら、恐怖のどの部分を軽くしたいですか？,弱点・脆弱性の推定
弱点,恐怖,HYPOTHETICAL,理想の自分に近づくとしたら、恐怖はどう変えたいですか？,弱点・脆弱性の推定
弱点,ストレス要因,DIRECT,差し支えなければ、ストレス要因ってありますか？,弱点・脆弱性の推定
弱点,ストレス要因,DIRECT,自分でこれは弱いなと思うストレス要因はあります？,弱点・脆弱性の推定
弱点,ストレス要因,INDIRECT,無理が続くと、どんなところに出やすいですか？,弱点・脆弱性の推定
弱点,ストレス要因,INDIRECT,苦手だなと思う場面って、どんな時ですか？,弱点・脆弱性の推定
弱点,ストレス要因,ASSUMPTION,誰でもストレス要因って少しありますよね。,弱点・脆弱性の推定
弱点,ストレス要因,ASSUMPTION,普段は見えなくても、ストレス要因は持ってそうですね。,弱点・脆弱性の推定
弱点,ストレス要因,COMPARISON,人によって抱えやすいものって違いますよね。ストレス要因はありますか？,弱点・脆弱性の推定
弱点,ストレス要因,COMPARISON,まわりより気になりやすいストレス要因ってあります？,弱点・脆弱性の推定
弱点,ストレス要因,PAST,これまでにストレス要因を強く感じた時期ってありました？,弱点・脆弱性の推定
弱点,ストレス要因,PAST,昔からストレス要因は同じ感じでした？,弱点・脆弱性の推定
弱点,ストレス要因,SITUATIONAL,追い込まれたとき、ストレス要因は出やすいですか？,弱点・脆弱性の推定
弱点,ストレス要因,SITUATIONAL,苦手な場面に入ると、ストレス要因はどう出ますか？,弱点・脆弱性の推定
弱点,ストレス要因,OBSERVATION,無理は抱え込みすぎないタイプに見えますが、ストレス要因はありますか？,弱点・脆弱性の推定
弱点,ストレス要因,OBSERVATION,普段しっかりしていても、ストレス要因は誰でもありますよね。,弱点・脆弱性の推定
弱点,ストレス要因,HYPOTHETICAL,もし一つだけ手放せるなら、ストレス要因のどの部分を軽くしたいですか？,弱点・脆弱性の推定
弱点,ストレス要因,HYPOTHETICAL,理想の自分に近づくとしたら、ストレス要因はどう変えたいですか？,弱点・脆弱性の推定
弱点,怒りトリガー,DIRECT,差し支えなければ、怒りトリガーってありますか？,弱点・脆弱性の推定
弱点,怒りトリガー,DIRECT,自分でこれは弱いなと思う怒りトリガーはあります？,弱点・脆弱性の推定
弱点,怒りトリガー,INDIRECT,無理が続くと、どんなところに出やすいですか？,弱点・脆弱性の推定
弱点,怒りトリガー,INDIRECT,苦手だなと思う場面って、どんな時ですか？,弱点・脆弱性の推定
弱点,怒りトリガー,ASSUMPTION,誰でも怒りトリガーって少しありますよね。,弱点・脆弱性の推定
弱点,怒りトリガー,ASSUMPTION,普段は見えなくても、怒りトリガーは持ってそうですね。,弱点・脆弱性の推定
弱点,怒りトリガー,COMPARISON,人によって抱えやすいものって違いますよね。怒りトリガーはありますか？,弱点・脆弱性の推定
弱点,怒りトリガー,COMPARISON,まわりより気になりやすい怒りトリガーってあります？,弱点・脆弱性の推定
弱点,怒りトリガー,PAST,これまでに怒りトリガーを強く感じた時期ってありました？,弱点・脆弱性の推定
弱点,怒りトリガー,PAST,昔から怒りトリガーは同じ感じでした？,弱点・脆弱性の推定
弱点,怒りトリガー,SITUATIONAL,追い込まれたとき、怒りトリガーは出やすいですか？,弱点・脆弱性の推定
弱点,怒りトリガー,SITUATIONAL,苦手な場面に入ると、怒りトリガーはどう出ますか？,弱点・脆弱性の推定
弱点,怒りトリガー,OBSERVATION,無理は抱え込みすぎないタイプに見えますが、怒りトリガーはありますか？,弱点・脆弱性の推定
弱点,怒りトリガー,OBSERVATION,普段しっかりしていても、怒りトリガーは誰でもありますよね。,弱点・脆弱性の推定
弱点,怒りトリガー,HYPOTHETICAL,もし一つだけ手放せるなら、怒りトリガーのどの部分を軽くしたいですか？,弱点・脆弱性の推定
弱点,怒りトリガー,HYPOTHETICAL,理想の自分に近づくとしたら、怒りトリガーはどう変えたいですか？,弱点・脆弱性の推定
人生イベント,人生転機,DIRECT,人生転機って、これまでにありましたか？,人生イベントの把握
人生イベント,人生転機,DIRECT,今までの中で人生転機として思い当たるものあります？,人生イベントの把握
人生イベント,人生転機,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,人生転機,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,人生転機,ASSUMPTION,これまでに人生転機が一つや二つありそうですね。,人生イベントの把握
人生イベント,人生転機,ASSUMPTION,今の話し方だと、人生転機の経験がありそうです。,人生イベントの把握
人生イベント,人生転機,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の人生転機は何ですか？,人生イベントの把握
人生イベント,人生転機,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,人生転機,PAST,振り返ると、人生転機はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,人生転機,PAST,これまでで一番印象に残っている人生転機は何ですか？,人生イベントの把握
人生イベント,人生転機,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、人生転機として何を入れますか？,人生イベントの把握
人生イベント,人生転機,SITUATIONAL,節目を振り返る場面で、人生転機は自然に出てきますか？,人生イベントの把握
人生イベント,人生転機,OBSERVATION,今の考え方には、人生転機が影響していそうですね。,人生イベントの把握
人生イベント,人生転機,OBSERVATION,話の厚みから、人生転機があった感じがします。,人生イベントの把握
人生イベント,人生転機,HYPOTHETICAL,もし過去の一時期に戻れるなら、人生転機に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,人生転機,HYPOTHETICAL,今後また大きく変わるなら、どんな人生転機が起きそうですか？,人生イベントの把握
人生イベント,成功体験,DIRECT,成功体験って、これまでにありましたか？,人生イベントの把握
人生イベント,成功体験,DIRECT,今までの中で成功体験として思い当たるものあります？,人生イベントの把握
人生イベント,成功体験,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,成功体験,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,成功体験,ASSUMPTION,これまでに成功体験が一つや二つありそうですね。,人生イベントの把握
人生イベント,成功体験,ASSUMPTION,今の話し方だと、成功体験の経験がありそうです。,人生イベントの把握
人生イベント,成功体験,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の成功体験は何ですか？,人生イベントの把握
人生イベント,成功体験,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,成功体験,PAST,振り返ると、成功体験はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,成功体験,PAST,これまでで一番印象に残っている成功体験は何ですか？,人生イベントの把握
人生イベント,成功体験,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、成功体験として何を入れますか？,人生イベントの把握
人生イベント,成功体験,SITUATIONAL,節目を振り返る場面で、成功体験は自然に出てきますか？,人生イベントの把握
人生イベント,成功体験,OBSERVATION,今の考え方には、成功体験が影響していそうですね。,人生イベントの把握
人生イベント,成功体験,OBSERVATION,話の厚みから、成功体験があった感じがします。,人生イベントの把握
人生イベント,成功体験,HYPOTHETICAL,もし過去の一時期に戻れるなら、成功体験に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,成功体験,HYPOTHETICAL,今後また大きく変わるなら、どんな成功体験が起きそうですか？,人生イベントの把握
人生イベント,失敗体験,DIRECT,失敗体験って、これまでにありましたか？,人生イベントの把握
人生イベント,失敗体験,DIRECT,今までの中で失敗体験として思い当たるものあります？,人生イベントの把握
人生イベント,失敗体験,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,失敗体験,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,失敗体験,ASSUMPTION,これまでに失敗体験が一つや二つありそうですね。,人生イベントの把握
人生イベント,失敗体験,ASSUMPTION,今の話し方だと、失敗体験の経験がありそうです。,人生イベントの把握
人生イベント,失敗体験,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の失敗体験は何ですか？,人生イベントの把握
人生イベント,失敗体験,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,失敗体験,PAST,振り返ると、失敗体験はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,失敗体験,PAST,これまでで一番印象に残っている失敗体験は何ですか？,人生イベントの把握
人生イベント,失敗体験,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、失敗体験として何を入れますか？,人生イベントの把握
人生イベント,失敗体験,SITUATIONAL,節目を振り返る場面で、失敗体験は自然に出てきますか？,人生イベントの把握
人生イベント,失敗体験,OBSERVATION,今の考え方には、失敗体験が影響していそうですね。,人生イベントの把握
人生イベント,失敗体験,OBSERVATION,話の厚みから、失敗体験があった感じがします。,人生イベントの把握
人生イベント,失敗体験,HYPOTHETICAL,もし過去の一時期に戻れるなら、失敗体験に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,失敗体験,HYPOTHETICAL,今後また大きく変わるなら、どんな失敗体験が起きそうですか？,人生イベントの把握
人生イベント,大きな変化,DIRECT,大きな変化って、これまでにありましたか？,人生イベントの把握
人生イベント,大きな変化,DIRECT,今までの中で大きな変化として思い当たるものあります？,人生イベントの把握
人生イベント,大きな変化,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,大きな変化,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,大きな変化,ASSUMPTION,これまでに大きな変化が一つや二つありそうですね。,人生イベントの把握
人生イベント,大きな変化,ASSUMPTION,今の話し方だと、大きな変化の経験がありそうです。,人生イベントの把握
人生イベント,大きな変化,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の大きな変化は何ですか？,人生イベントの把握
人生イベント,大きな変化,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,大きな変化,PAST,振り返ると、大きな変化はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,大きな変化,PAST,これまでで一番印象に残っている大きな変化は何ですか？,人生イベントの把握
人生イベント,大きな変化,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、大きな変化として何を入れますか？,人生イベントの把握
人生イベント,大きな変化,SITUATIONAL,節目を振り返る場面で、大きな変化は自然に出てきますか？,人生イベントの把握
人生イベント,大きな変化,OBSERVATION,今の考え方には、大きな変化が影響していそうですね。,人生イベントの把握
人生イベント,大きな変化,OBSERVATION,話の厚みから、大きな変化があった感じがします。,人生イベントの把握
